noisy_path,clean_path,snr_db
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02000.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02000.wav,1.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02001.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02001.wav,-0.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02002.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02002.wav,-6.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02003.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02003.wav,5.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02004.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02004.wav,13.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02005.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02005.wav,-5.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02006.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02006.wav,-3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02007.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02007.wav,3.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02008.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02008.wav,-2.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02009.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02009.wav,-0.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02010.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02010.wav,12.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02011.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02011.wav,-3.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02012.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02012.wav,-8.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02013.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02013.wav,-8.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02014.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02014.wav,8.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02015.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02015.wav,-3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02016.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02016.wav,8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02017.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02017.wav,5.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02018.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02018.wav,1.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02019.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02019.wav,5.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02020.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02020.wav,-4.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02021.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02021.wav,-10.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02022.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02022.wav,8.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02023.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02023.wav,-4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02024.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02024.wav,7.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02025.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02025.wav,0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02026.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02026.wav,6.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02027.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02027.wav,8.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02028.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02028.wav,-9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02029.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02029.wav,-6.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02030.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02030.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02031.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02031.wav,2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02032.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02032.wav,13.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02033.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02033.wav,11.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02034.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02034.wav,11.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02035.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02035.wav,9.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02036.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02036.wav,6.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02037.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02037.wav,7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02038.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02038.wav,13.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02039.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02039.wav,-2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02040.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02040.wav,-8.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02041.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02041.wav,13.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02042.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02042.wav,9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02043.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02043.wav,10.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02044.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02044.wav,12.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02045.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02045.wav,12.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02046.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02046.wav,-8.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02047.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02047.wav,-7.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02048.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02048.wav,12.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02049.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02049.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02050.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02050.wav,5.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02051.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02051.wav,-6.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02052.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02052.wav,-6.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02053.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02053.wav,-7.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02054.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02054.wav,1.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02055.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02055.wav,4.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02056.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02056.wav,-7.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02057.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02057.wav,-9.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02058.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02058.wav,13.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02059.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02059.wav,10.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02060.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02060.wav,8.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02061.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02061.wav,-7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02062.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02062.wav,8.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02063.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02063.wav,-3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02064.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02064.wav,-9.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02065.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02065.wav,-2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02066.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02066.wav,2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02067.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02067.wav,7.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02068.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02068.wav,4.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02069.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02069.wav,-2.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02070.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02070.wav,2.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02071.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02071.wav,-7.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02072.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02072.wav,8.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02073.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02073.wav,0.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02074.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02074.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02075.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02075.wav,2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02076.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02076.wav,-9.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02077.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02077.wav,7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02078.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02078.wav,9.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02079.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02079.wav,7.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02080.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02080.wav,-7.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02081.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02081.wav,-0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02082.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02082.wav,9.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02083.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02083.wav,7.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02084.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02084.wav,2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02085.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02085.wav,-0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02086.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02086.wav,10.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02087.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02087.wav,3.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02088.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02088.wav,-5.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02089.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02089.wav,5.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02090.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02090.wav,0.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02091.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02091.wav,-6.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02092.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02092.wav,6.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02093.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02093.wav,-8.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02094.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02094.wav,6.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02095.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02095.wav,8.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02096.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02096.wav,7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02097.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02097.wav,9.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02098.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02098.wav,13.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02099.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02099.wav,-1.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02100.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02100.wav,8.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02101.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02101.wav,-5.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02102.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02102.wav,4.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02103.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02103.wav,-7.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02104.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02104.wav,1.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02105.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02105.wav,14.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02106.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02106.wav,7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02107.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02107.wav,-0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02108.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02108.wav,2.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02109.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02109.wav,11.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02110.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02110.wav,4.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02111.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02111.wav,4.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02112.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02112.wav,14.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02113.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02113.wav,9.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02114.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02114.wav,13.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02115.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02115.wav,-7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02116.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02116.wav,-9.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02117.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02117.wav,3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02118.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02118.wav,8.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02119.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02119.wav,4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02120.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02120.wav,-1.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02121.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02121.wav,7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02122.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02122.wav,5.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02123.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02123.wav,-6.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02124.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02124.wav,-2.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02125.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02125.wav,5.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02126.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02126.wav,8.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02127.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02127.wav,12.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02128.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02128.wav,14.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02129.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02129.wav,-7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02130.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02130.wav,4.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02131.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02131.wav,9.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02132.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02132.wav,-7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02133.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02133.wav,10.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02134.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02134.wav,-8.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02135.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02135.wav,2.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02136.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02136.wav,-7.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02137.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02137.wav,-7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02138.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02138.wav,-2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02139.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02139.wav,7.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02140.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02140.wav,5.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02141.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02141.wav,7.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02142.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02142.wav,7.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02143.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02143.wav,5.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02144.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02144.wav,4.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02145.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02145.wav,1.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02146.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02146.wav,3.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02147.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02147.wav,-7.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02148.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02148.wav,-8.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02149.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02149.wav,-7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02150.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02150.wav,3.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02151.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02151.wav,3.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02152.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02152.wav,-9.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02153.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02153.wav,-4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02154.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02154.wav,-6.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02155.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02155.wav,-9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02156.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02156.wav,2.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02157.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02157.wav,-6.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02158.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02158.wav,4.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02159.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02159.wav,4.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02160.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02160.wav,12.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02161.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02161.wav,-8.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02162.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02162.wav,6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02163.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02163.wav,-9.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02164.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02164.wav,1.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02165.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02165.wav,2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02166.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02166.wav,5.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02167.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02167.wav,1.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02168.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02168.wav,9.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02169.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02169.wav,-5.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02170.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02170.wav,-8.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02171.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02171.wav,0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02172.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02172.wav,0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02173.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02173.wav,-5.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02174.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02174.wav,-0.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02175.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02175.wav,6.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02176.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02176.wav,5.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02177.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02177.wav,-5.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02178.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02178.wav,6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_02179.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_02179.wav,3.9
